GeoAreaName;GeoAreaCode;Type of product;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Argentina;0;NFO;31127938;40718902;43695549;42079963;39264835;41621274;49361477;49097081;46822629;49564462;57045431;52482450;54576735;50562231;52398353;49212590;48402420;43507533;40127826;35707579;23191825;23516092;23762837
Argentina;0;NMA;5564585;4925713;3026282;4183135;5542408;6058594;6570996;8536948;6912961;4693482;7204736;8133595;7328185;7077117;7347459;5837804;7777712;7976051;7122406;6297388;5918548;6744866;7161510
Argentina;0;NMC;77704354;60483970;46743708;62936556;80406099;93955014;97588554;108904456;101891669;104489518;111029568;154212774;147293708;155091712;138189317;139449673;122780457;166815694;157540497;151895029;138716448;152412182;163169154
Argentina;0;NMM;83268939;65409682;49769990;67119691;85948507;100013607;104159549;117441404;108804630;109183000;118234304;162346369;154621894;162168828;145536776;145287476;130558169;174791745;164662903;158192417;144634996;159157049;170330663
Argentina;0;PET;28199000;29677000;28553000;29818000;30878000;30676000;33836000;33744000;32965000;30832000;32016000;29808000;28625000;29317000;29050000;29761000;27851000;27581000;26076000;27118206;26001755;28824710;29096363
Argentina;0;WCH;391346;492772;498488;450015;484172;465427;575466;469807;467981;416418;375487;383034;352494;417776;370728;391098;343569;391445;374733;405984;409229;426114;426240
Argentina;0;WOD;6725181;5866199;6640723;7573226;9209687;8772078;8516914;8576030;8312332;8405171;9193560;9189321;10208250;11277421;9402720;10361594;10739327;11148569;10628610;10703424;10548528;10295772;10691389
Armenia;0;ALP;28463421;29382737;31551029;31639863;35822232;37128758;38599659;42306103;44666327;41943043;30003657;32001336;35497039;37825374;39905532;40751096;51905831;52971111;47413851;57707406;64837569;66914279;64452796
Armenia;0;BIM;3919520;4455823;4708226;4846436;5670038;5713876;5403215;6661223;7353717;7132840;6623069;7576906;8103622;8120635;8465354;8568326;8150474;7296294;6605495;6074746;6499330;6327274;5934657
Armenia;0;COL;0;0;18000;27000;0;0;1000;2730;3510;1370;3320;4010;3650;1180;1100;1210;1576;1745;2020;4550;12019;18330;17313
Armenia;0;CPR;560463;841021;925653;874388;1158981;1054923;747866;1168623;1163934;1041376;889472;1146095;1236032;1390889;1463701;1433144;1435549;914407;866123;639264;739140;627169;607763
Armenia;0;CRO;1743257;1903224;2049934;2166036;2604252;2749246;2659378;3421911;3207683;3159623;2694210;3153296;3504325;3534503;3731772;3829326;3367882;3151659;2716382;2466732;2782175;2722061;2601642
Armenia;0;FEO;13469;20159;49875;68932;71458;63062;129562;209060;192608;166761;176223;151998;141759;150007;165871;140752;134934;82944;96491;107837;111395;115454;112836
Armenia;0;FOF;918805;935836;735823;825251;886648;1098014;1126922;1350649;1480358;1136901;1127426;1349628;1640065;1584684;1630093;1610998;1518899;1615847;1664236;1743536;1773194;1913314;1766350
Armenia;0;GAS;918805;935836;717823;798251;886648;1098014;1125922;1347919;1476848;1135531;1124106;1345618;1636415;1583504;1628993;1609788;1517323;1614102;1662216;1738986;1761175;1894984;1749037
Armenia;0;GBO;1567531;1616981;1683518;1746972;1838408;1850498;1900709;1993230;2016056;1864118;1806321;1810012;1904841;2106802;2169831;2207345;2252024;2104223;1898430;1841831;1872275;1875618;1712331
Armenia;0;MEO;9223836;9972825;10933045;10141853;10638966;10061480;11556004;12220045;12654636;13869706;16320935;17975586;20698192;23412024;24455010;24517364;37945382;37598206;31252460;40895274;46607349;48207752;46864318
Armenia;0;NFO;9210367;9952666;10883170;10072920;10567508;9998418;11426442;12010985;12462028;13702945;16144711;17823588;20556433;23262016;24289139;24376612;37810448;37515262;31155969;40787437;46495954;48092298;46751482
Armenia;0;NMA;31496;92630;108830;105962;116886;140080;169291;222740;304186;196542;209065;300674;308267;364263;355339;325216;312979;215020;247328;124640;119846;128321;116355
Armenia;0;NMC;13946751;13469746;14439626;14970123;17692242;19715986;19868391;21155879;22006811;18791895;4621284;3696725;3706603;3478938;4011655;4716146;3039170;4426336;5815070;6372179;7272115;7667702;7234267
Armenia;0;NMM;13978246;13562376;14548455;15076085;17809128;19856066;20037682;21378620;22310997;18988437;4830349;3997399;4014870;3843201;4366994;5041362;3352148;4641356;6062399;6496819;7391961;7796024;7350622
Armenia;0;WCH;1149;1037;235;-40;-414;5095;110;804;1845;3056;1341;696;131;-248;628;5316;1465;-1463;-2407;-3183;-8716;-8881;-8648
Armenia;0;WOD;47120;93560;48886;59080;68811;54114;95153;76655;964198;1064668;1231725;1466807;1458293;1088690;1099423;1093195;1093554;1127469;1126967;1130103;1114455;1111307;1021569
Aruba;0;ALP;1183194;1199759;1215175;1262300;1284247;3405556;1325235;1368822;1318352;1641679;1463731;1735337;1347254;1142267;1132025;1085793;1246082;1177727;1207570;1271570;1212456;1316202;1363249
Aruba;0;BIM;13258;13187;13011;13344;13469;15851;13376;13572;13719;11450;13406;11760;5880;6129;6318;12564;14141;6350;9248;13117;7330;8129;8384
Aruba;0;FEO;0;0;0;0;0;3239;0;0;0;6486;6542;10687;9492;7426;7310;8407;10458;11096;8868;10426;9884;10567;11015
Aruba;0;FOF;10500000;10500000;10500000;10500000;10500000;10500000;10500000;10625000;10551000;10561000;10572000;10550000;2580000;0;0;0;0;0;0;0;0;0;0
Aruba;0;MEO;0;0;0;0;0;11524;0;0;0;9052;8388;13322;11507;11251;9275;10633;13951;13161;9324;11926;11312;11889;12335
Aruba;0;NFO;0;0;0;0;0;8285;0;0;0;2566;1846;2635;2015;3825;1965;2226;3492;2065;457;1500;1428;1323;1320
Aruba;0;NMA;0;0;0;0;0;587009;0;0;0;111941;9812;17865;57086;71129;54291;18899;62462;68127;50439;44619;41707;46178;48455
Aruba;0;NMC;315078;319559;323040;326521;330002;338615;336963;341444;344925;425734;400973;627934;570703;515044;512962;478355;526123;443591;485676;572020;540516;601614;634184
Aruba;0;NMM;315078;319559;323040;326521;330002;925624;336963;341444;344925;537674;410785;645799;627789;586173;567254;497254;588585;511718;536115;616639;582223;647792;682639
Aruba;0;PET;10500000;10500000;10500000;10500000;10500000;10500000;10500000;10625000;10551000;10561000;10572000;10550000;2580000;0;0;0;0;0;0;0;0;0;0
Aruba;0;WCH;1227;1122;912;1209;1296;1210;1372;1541;1661;2059;1968;1765;2196;2019;2293;2541;2543;2592;2667;2600;1460;1533;1563
Aruba;0;WOD;12031;12065;12099;12135;12173;14641;12004;12031;12058;9391;11438;9995;3684;4110;4025;10023;11598;3758;6581;10517;5870;6596;6821
Asia;2;ALP;25352799205;25969936659;27070432645;29035291562;30900995298;32670228434;35046384202;37351713424;38667720687;41263386032;44706608480;48260422402;50682429164;52815264921;53977113089;53703019634;54801905920;55076351377;54863584956;55151586143;55244473893;57319132055;57842557893
Asia;2;BIM;7935114563;7971345267;8032264074;8190107213;8335074631;8543416771;8796068571;9151009294;9412474631;9322836507;9640010954;10124689068;10344909441;10517008636;10605617247;10824165715;10907104384;11187926213;11390191551;11530022118;11507044416;11711373093;11697370172
Asia;2;COL;2077081885;2161339004;2289687217;2579245205;2934104266;3234164893;3495339673;3766404840;3964312168;4298242251;4636057496;5183904459;5377200703;5420274897;5359234782;5270122425;5025678655;5269018393;5595653058;5807692743;5774205032;6041980437;5989943840
Asia;2;CPR;2302172643;2338816019;2346106474;2425153834;2485397108;2575493445;2668346405;2813201589;2900806728;2847062719;3000615624;3215498149;3290551300;3360658488;3362153869;3466318368;3472751373;3605617823;3699969499;3732766131;3729773869;3808207572;3861362274
Asia;2;CRO;3058617781;3091472205;3154096180;3222145779;3279770591;3380496618;3517018744;3705313943;3847190136;3827225283;3984075438;4233681539;4369469952;4467611369;4536406872;4635074346;4665891274;4801637706;4916948227;5001171635;5009746746;5124029780;5134169025
Asia;2;FEO;595753912;618208302;645633286;769551959;868675004;1041022535;1234715522;1474208715;1715023592;1895854356;2075361940;2430019384;2481691043;2699938063;2891140104;2811461005;2792580904;2828397624;2405178902;2468106763;2478992830;2586829702;2669886215
Asia;2;FOF;3742083054;3829775883;3986208283;4389835703;4857907514;5213774657;5546660166;5854971680;6141392504;6529491897;7031477444;7639413573;7928994288;8009930265;8024883584;8061930592;7930404091;8289467952;8704608182;8951184531;8822941866;9230046213;9169881140
Asia;2;GAS;371473165;391399840;411528258;446365129;480829328;508515161;549022429;576255808;625186764;640777950;700301172;753701345;776382784;804868426;857444418;885189942;919822772;953823867;1006453787;1043690622;1039845942;1057297634;1068611584
Asia;2;GBO;1762335978;1738223334;1709149995;1707195508;1724302013;1744971741;1764777821;1764878577;1775079418;1752555801;1745424311;1742777749;1750343196;1739136769;1749976603;1775432012;1801286610;1812700215;1790420051;1819312768;1800969108;1816295854;1734429984
Asia;2;MEO;1472220120;1504544539;1566915424;1754645186;1918906125;2136408983;2389901508;2723374256;2993958096;3316096057;3616846770;4055903962;4221040112;4578730890;4825663954;4808830458;4860601743;4886526051;4471905959;4632972682;4573351164;4835481056;4871208767
Asia;2;NFO;875733031;886806091;921888366;985707117;1050569032;1095831000;1156037036;1250563213;1280582076;1421716505;1542509896;1626592016;1740513116;1880230723;1936957293;1999110007;2069869185;2060304739;2071206518;2099096092;2096596476;2213195884;2200783357
Asia;2;NMA;389952431;237479184;262952716;268607394;276025716;311177277;328586591;373788950;399840616;444427041;466132062;563293768;625638883;629905482;628050392;698916408;736482625;704427070;751225391;614271283;601657211;638341305;619468909
Asia;2;NMC;11820106697;12433874275;13232197205;14439004020;15517941669;16466851656;17981832523;19245572726;19724033778;21661067173;23957547541;25870730737;27561805496;29080882910;29864438029;29311397954;30370259207;30017180330;29552083499;29443585943;29751575214;30603616419;31472246621
Asia;2;NMM;12203381468;12664270970;13485044864;14700703461;15789107028;16776628023;18313753957;19622358194;20119895456;22094961570;24418273312;26440415800;28187485323;29709595129;30520948304;30008092869;31103795702;30712431160;30296879263;30037406813;30341136447;31542231693;32104097814
Asia;2;PET;1293110356;1277618078;1283946764;1362615642;1440234235;1468210724;1499350497;1509266996;1549422635;1587899297;1691652037;1697544170;1769725477;1778355598;1801600922;1899710049;1977971461;2057380829;2095117809;2092394707;2003510620;2073057219;2108939534
Asia;2;WCH;32352877;32751132;32802156;33123469;33505919;33865550;35031024;35291480;34926147;34617646;34491861;34329085;34929453;35053796;36631588;37431814;35984476;37355239;37334634;37973630;37419730;38717793;39914424
Asia;2;WOD;776281995;768201804;787136852;799139262;807831017;803940782;805730284;826772440;843996511;853641395;869673156;893045058;893209885;908306899;913920443;903214072;923674229;921638335;938941919;931376319;923668167;918424875;925644654
Australia;0;ALP;977263003;978955345;990511363;963496708;1011383140;1014377818;1025764785;1015710170;993898257;1025070267;994101267;1030929250;1023868701;1036419804;1092526105;1092353749;1030355964;1166536426;1184047812;1091219589;1050455019;1101494307;1128529583
Australia;0;BIM;362522535;345290166;351691245;319211489;356323783;356205817;357222400;319024430;317558840;325797898;312651660;328845160;330738850;328570831;333854063;320312078;304575596;342785455;320218364;300006003;279308910;318213269;328485851
Australia;0;COL;119760000;136999000;135564000;132911000;130961000;138260000;142188000;146649000;140062000;146151000;143307000;130462000;133275000;122182000;113855000;120208000;111113000;120632000;103375000;111018000;104308299;97155224;95645367
Australia;0;CPR;60982017;53535574;57779753;41799453;63408916;58549387;62004511;40560075;46355361;53485441;53258467;57305911;62752993;57219103;60829206;59352451;58828417;76880079;59900533;50762132;45874106;72706202;74540013
Australia;0;CRO;55634735;49292552;54990054;48554917;58303832;60721187;62219589;51527982;53414592;52816598;50820963;49671996;45588067;44838891;50870181;50566580;51737572;62518813;57159956;56238628;47559833;52664825;54592138
Australia;0;FEO;9795916;18172962;16495812;16962719;15786898;13286867;16268557;19341322;16065996;6298580;12329865;18816043;3457896;5537377;-8916256;6334126;7925715;59059013;74528953;81445390;76471655;78757272;81310820
Australia;0;FOF;171642468;187696874;188172020;186700264;180319778;187109555;192813889;200355025;194287506;199442439;198009630;187825744;188078503;178909529;170858969;173259415;158846658;168437828;153232922;163076102;158448907;144906935;144194824
Australia;0;GAS;16299468;17159874;18117020;17289264;17356778;16099555;19388889;21524025;23315506;23781439;23219630;24351744;23318503;26258529;27941969;28171415;26195658;27175320;28436970;30120182;33304150;31642375;32146880
Australia;0;GBO;235817978;232160088;230580452;219197268;225373528;227510117;225138552;219346023;209927275;211277756;201620616;215128482;215646104;221300288;217497027;206308890;189913229;199538372;199608917;187624987;178922646;186677742;193007634
Australia;0;MEO;282407146;293765039;286646947;293584818;277773343;283862462;273215361;276939239;258061273;249047844;273750552;287771686;273991404;288373339;273800220;290043506;286544563;349200232;385776584;404133531;394358536;413918273;424367955
Australia;0;NFO;272611230;275592077;270151135;276622099;261986444;270575594;256946804;257597917;241995277;242749264;261420687;268955643;270533508;282835962;282716476;283709381;278618848;290141220;311247631;322688141;317886882;335161002;343057135
Australia;0;NMA;10673344;13108354;15531904;13590661;13342776;17475883;16991429;13176657;21333724;18446281;19818478;25236027;25059560;32179095;30534693;21608066;21553379;19889987;20214687;20364306;20284654;20992691;21833097
Australia;0;NMC;148854817;145227308;151427055;154068133;179453201;162213767;168516470;188180972;173085645;205509533;159223712;166421436;166342886;166936204;239183379;238200166;208160752;250046179;264013195;161954462;157413966;161258319;166410826
Australia;0;NMM;159528161;158335662;166958959;167658795;192795977;179689651;185507899;201357630;194419369;223955814;179042190;191657463;191402446;199115299;269718072;259808233;229714131;269936167;284227883;182318768;177698620;182251010;188243923
Australia;0;PET;35583000;33538000;34491000;36500000;32002000;32750000;31237000;32182000;30910000;29510000;31483000;33012000;31485000;30469000;29062000;24880000;21538000;20630508;21420952;21937920;20836458;16109336;16402577
Australia;0;WCH;131929;131712;130727;161984;174016;185050;177272;178151;167442;162493;175299;177257;202989;186535;187857;176003;179885;185517;188092;182027;157335;159872;164625
Australia;0;WOD;9955876;10170240;8210259;9497868;9063491;9240076;7682476;7412199;7694170;8055611;6776315;6561515;6548698;5026015;4469792;3908155;3916493;3662674;3360867;5198229;6794990;6004629;6181441
Australia and New Zealand;0;ALP;1119686497;1128196959;1139622785;1115298869;1161034382;1163266129;1162292899;1150199929;1113373817;1138935103;1104056974;1134294905;1123465747;1144282889;1205332875;1193565318;1128792829;1277400570;1292587449;1176155974;1133729099;1181652499;1209248471
Australia and New Zealand;0;BIM;450244055;433264558;442205265;409951633;446021527;445612149;446505342;408472141;404739443;412723996;400273008;415910989;419789073;417459758;424502381;408062292;391387909;431617606;408092024;388027241;366580769;402916764;413815996
Australia and New Zealand;0;COL;121683000;139231000;138167000;136302000;135084000;142280000;146379000;150192000;142931000;149202000;146481000;133423000;135987000;125358000;116570000;122663000;113245000;122830925;105929182;113676867;107065982;100623696;99122086
Australia and New Zealand;0;CPR;61752780;54359244;58596800;42624672;64082119;59310409;62689903;41359947;47215339;54452329;54135250;58178707;63759105;58172219;61780915;60312728;59774690;77692294;60746120;51641190;46754701;73567498;75406772
Australia and New Zealand;0;CRO;58803736;52756109;58618586;51975453;61858844;64479496;65735092;55628307;58636289;57296087;55891135;54442391;51188835;50479489;57611204;57001839;57243664;68996333;63643402;62549404;53799120;57941062;59948965
Australia and New Zealand;0;FEO;11774092;18949940;17441695;18353712;17372461;14694480;17608157;20506324;17383333;7544121;13888826;20840299;4263883;7613622;-6509212;8734252;10854613;62565304;78011594;85033822;80042326;82442659;85093105
Australia and New Zealand;0;FOF;183147284;199540928;200497186;198865418;192510512;199063561;204856357;212022285;205247362;210669795;209775786;199158646;199641509;191078571;182701509;184758323;170218896;179751187;164378277;174393459;168408854;154973223;154304402
Australia and New Zealand;0;GAS;20533284;21614928;22352186;20519418;20259512;18802561;22161357;24576285;26195362;26791795;26447786;27266646;26498509;29627571;31614509;31557323;29737896;30674754;31537488;33459147;36563846;34477826;34964691
Australia and New Zealand;0;GBO;314771200;311334516;311676560;300759905;305972071;307929790;306233206;299719879;288011583;289826307;279672826;293212989;294754621;300126385;296816134;283182354;266621682;276146247;275829062;263811919;254244732;262222638;268966688
Australia and New Zealand;0;MEO;291057524;301336017;294428176;301544481;286578546;292875019;282209501;284444093;269028607;259746976;284974741;298387600;282154072;299548866;285028452;301792339;296863443;359750948;396818656;413983377;402456959;422240343;432863781
